2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",250,3155,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",0,3155,20210622,"PROV"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","JO JORGENSEN","LIBERTARIAN",3,3155,20210622,"ABSENTEE"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","JO JORGENSEN","LIBERTARIAN",13,3155,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","JO JORGENSEN","LIBERTARIAN",14,3155,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,3155,20210622,"PROV"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","DONALD J TRUMP","REPUBLICAN",164,3155,20210622,"ABSENTEE"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1419,3155,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","DONALD J TRUMP","REPUBLICAN",716,3155,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","ATKINSON","13003","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1,3155,20210622,"PROV"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",196,4668,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",288,4668,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",140,4668,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1,4668,20210622,"PROV"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","JO JORGENSEN","LIBERTARIAN",4,4668,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","JO JORGENSEN","LIBERTARIAN",13,4668,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","JO JORGENSEN","LIBERTARIAN",8,4668,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,4668,20210622,"PROV"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","DONALD J TRUMP","REPUBLICAN",487,4668,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3099,4668,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","DONALD J TRUMP","REPUBLICAN",431,4668,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BACON","13005","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1,4668,20210622,"PROV"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",234,1555,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",269,1555,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",149,1555,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",0,1555,20210622,"PROV"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","JO JORGENSEN","LIBERTARIAN",2,1555,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","JO JORGENSEN","LIBERTARIAN",2,1555,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","JO JORGENSEN","LIBERTARIAN",2,1555,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,1555,20210622,"PROV"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","DONALD J TRUMP","REPUBLICAN",138,1555,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","DONALD J TRUMP","REPUBLICAN",466,1555,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","DONALD J TRUMP","REPUBLICAN",291,1555,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BAKER","13007","PRESIDENT","DONALD J TRUMP","REPUBLICAN",2,1555,20210622,"PROV"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3000,18251,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",4612,18251,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1527,18251,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1,18251,20210622,"PROV"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","JO JORGENSEN","LIBERTARIAN",38,18251,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","JO JORGENSEN","LIBERTARIAN",107,18251,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","JO JORGENSEN","LIBERTARIAN",63,18251,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,18251,20210622,"PROV"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1290,18251,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","DONALD J TRUMP","REPUBLICAN",5736,18251,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1873,18251,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BALDWIN","13009","PRESIDENT","DONALD J TRUMP","REPUBLICAN",4,18251,20210622,"PROV"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",344,8801,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",435,8801,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",150,8801,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3,8801,20210622,"PROV"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","JO JORGENSEN","LIBERTARIAN",9,8801,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","JO JORGENSEN","LIBERTARIAN",45,8801,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","JO JORGENSEN","LIBERTARIAN",20,8801,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,8801,20210622,"PROV"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1025,8801,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","DONALD J TRUMP","REPUBLICAN",5116,8801,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1644,8801,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BANKS","13011","PRESIDENT","DONALD J TRUMP","REPUBLICAN",10,8801,20210622,"PROV"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3583,37921,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",5150,37921,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1717,37921,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3,37921,20210622,"PROV"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","JO JORGENSEN","LIBERTARIAN",131,37921,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","JO JORGENSEN","LIBERTARIAN",307,37921,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","JO JORGENSEN","LIBERTARIAN",226,37921,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,37921,20210622,"PROV"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","DONALD J TRUMP","REPUBLICAN",4134,37921,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","DONALD J TRUMP","REPUBLICAN",16782,37921,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","DONALD J TRUMP","REPUBLICAN",5885,37921,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BARROW","13013","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3,37921,20210622,"PROV"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",4486,50467,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",5423,50467,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2175,50467,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",8,50467,20210622,"PROV"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","JO JORGENSEN","LIBERTARIAN",148,50467,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","JO JORGENSEN","LIBERTARIAN",275,50467,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","JO JORGENSEN","LIBERTARIAN",276,50467,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","JO JORGENSEN","LIBERTARIAN",2,50467,20210622,"PROV"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","DONALD J TRUMP","REPUBLICAN",5976,50467,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","DONALD J TRUMP","REPUBLICAN",21499,50467,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","DONALD J TRUMP","REPUBLICAN",10179,50467,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BARTOW","13015","PRESIDENT","DONALD J TRUMP","REPUBLICAN",20,50467,20210622,"PROV"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",714,6560,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1342,6560,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",336,6560,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",0,6560,20210622,"PROV"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","JO JORGENSEN","LIBERTARIAN",8,6560,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","JO JORGENSEN","LIBERTARIAN",32,6560,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","JO JORGENSEN","LIBERTARIAN",18,6560,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,6560,20210622,"PROV"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","DONALD J TRUMP","REPUBLICAN",528,6560,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3140,6560,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","DONALD J TRUMP","REPUBLICAN",441,6560,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BEN HILL","13017","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1,6560,20210622,"PROV"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",367,7743,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",568,7743,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",333,7743,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1,7743,20210622,"PROV"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","JO JORGENSEN","LIBERTARIAN",9,7743,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","JO JORGENSEN","LIBERTARIAN",25,7743,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","JO JORGENSEN","LIBERTARIAN",21,7743,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,7743,20210622,"PROV"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","DONALD J TRUMP","REPUBLICAN",749,7743,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3825,7743,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1835,7743,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BERRIEN","13019","PRESIDENT","DONALD J TRUMP","REPUBLICAN",10,7743,20210622,"PROV"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",14264,70802,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",20384,70802,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",8704,70802,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",116,70802,20210622,"PROV"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","JO JORGENSEN","LIBERTARIAN",174,70802,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","JO JORGENSEN","LIBERTARIAN",273,70802,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","JO JORGENSEN","LIBERTARIAN",299,70802,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","JO JORGENSEN","LIBERTARIAN",3,70802,20210622,"PROV"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","DONALD J TRUMP","REPUBLICAN",5375,70802,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","DONALD J TRUMP","REPUBLICAN",13234,70802,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","DONALD J TRUMP","REPUBLICAN",7922,70802,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BIBB","13021","PRESIDENT","DONALD J TRUMP","REPUBLICAN",54,70802,20210622,"PROV"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",428,5706,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",588,5706,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",295,5706,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",0,5706,20210622,"PROV"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","JO JORGENSEN","LIBERTARIAN",10,5706,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","JO JORGENSEN","LIBERTARIAN",37,5706,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","JO JORGENSEN","LIBERTARIAN",20,5706,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,5706,20210622,"PROV"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","DONALD J TRUMP","REPUBLICAN",614,5706,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","DONALD J TRUMP","REPUBLICAN",2770,5706,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","DONALD J TRUMP","REPUBLICAN",942,5706,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BLECKLEY","13023","PRESIDENT","DONALD J TRUMP","REPUBLICAN",2,5706,20210622,"PROV"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",204,7746,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",349,7746,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",145,7746,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1,7746,20210622,"PROV"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","JO JORGENSEN","LIBERTARIAN",11,7746,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","JO JORGENSEN","LIBERTARIAN",21,7746,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","JO JORGENSEN","LIBERTARIAN",24,7746,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,7746,20210622,"PROV"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","DONALD J TRUMP","REPUBLICAN",685,7746,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","DONALD J TRUMP","REPUBLICAN",4307,7746,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1992,7746,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BRANTLEY","13025","PRESIDENT","DONALD J TRUMP","REPUBLICAN",7,7746,20210622,"PROV"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1115,7100,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1149,7100,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",522,7100,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",4,7100,20210622,"PROV"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","JO JORGENSEN","LIBERTARIAN",9,7100,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","JO JORGENSEN","LIBERTARIAN",25,7100,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","JO JORGENSEN","LIBERTARIAN",16,7100,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,7100,20210622,"PROV"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","DONALD J TRUMP","REPUBLICAN",519,7100,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","DONALD J TRUMP","REPUBLICAN",2312,7100,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1423,7100,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BROOKS","13027","PRESIDENT","DONALD J TRUMP","REPUBLICAN",6,7100,20210622,"PROV"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2105,21340,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3794,21340,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",838,21340,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2,21340,20210622,"PROV"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","JO JORGENSEN","LIBERTARIAN",72,21340,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","JO JORGENSEN","LIBERTARIAN",177,21340,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","JO JORGENSEN","LIBERTARIAN",108,21340,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","JO JORGENSEN","LIBERTARIAN",0,21340,20210622,"PROV"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1588,21340,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","DONALD J TRUMP","REPUBLICAN",10072,21340,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","DONALD J TRUMP","REPUBLICAN",2579,21340,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BRYAN","13029","PRESIDENT","DONALD J TRUMP","REPUBLICAN",5,21340,20210622,"PROV"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3530,30084,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",5263,30084,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2415,30084,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",35,30084,20210622,"PROV"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","JO JORGENSEN","LIBERTARIAN",87,30084,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","JO JORGENSEN","LIBERTARIAN",175,30084,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","JO JORGENSEN","LIBERTARIAN",192,30084,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","JO JORGENSEN","LIBERTARIAN",1,30084,20210622,"PROV"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","DONALD J TRUMP","REPUBLICAN",2800,30084,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","DONALD J TRUMP","REPUBLICAN",8910,30084,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","DONALD J TRUMP","REPUBLICAN",6653,30084,20210622,"ELECTION DAY"
2020,"GEORGIA","GA","BULLOCH","13031","PRESIDENT","DONALD J TRUMP","REPUBLICAN",23,30084,20210622,"PROV"
2020,"GEORGIA","GA","BURKE","13033","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1867,10684,20210622,"ABSENTEE"
2020,"GEORGIA","GA","BURKE","13033","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1852,10684,20210622,"ADVANCED VOTING"
2020,"GEORGIA","GA","BURKE","13033","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1490,10684,20210622,"ELECTION DAY"
